source,question id,encoding,cluster id,source percentage,label percentage,color 
MSMARCO,b6387200-59ea-4d48-86c6-7da21ebda89e,1oo,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,184046c7-d4eb-44d0-9744-4188c04059c8,1n,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,eac81091-a5e6-492a-965b-770f62835a8a,2trnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,b3d5b1fd-218d-436e-a530-2aae016891f2,2trn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,016d42f2-03d8-44ec-b559-91cf497800bb,2toorn,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,64cb3ae3-bda2-423d-880a-9ab8511a69d0,1n,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,f42d539b-c3c8-4f23-9deb-7a7dca293304,1n,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,d8c630a0-ef99-4109-b514-4ee70884065d,1oos,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,2569d541-5890-4794-9c81-1a87108c00d3,1nn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,f00f79f8-6bd3-473d-b552-2e9c6cfdca06,2tarn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,87ceb4c4-2ed3-4bc4-8f9d-81506f878914,1porns,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,b2781a3b-1f45-40f1-a47c-304bd5132f95,1n,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,f3ac9e03-f877-4e8e-8a0f-9a7b3171ee63,1nrn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,f1c8e579-b035-4e45-8f9d-194aa80e9fff,2nns,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,f29237b2-f351-4dce-8afc-260f9a7b3881,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,f6d415aa-bea2-4245-9615-57c5013c8c8d,1ns,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,3ca08066-f31e-49cf-be95-35d9e76afa8b,1n,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,1fb6dfe2-9850-44a4-b033-9eff1d059d02,1nn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,ff13a777-f11d-462a-9b00-612ca85f8f87,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,dec3533f-c9f5-46af-b809-ceb6b11b336b,1n,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,62266ddf-63f5-48d8-a077-f3da27d7f6b9,1n,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,a3c20595-1af7-42cb-851e-f6a8be347b2f,1nnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,1620add5-c6d0-48db-953d-e1edbd63c8f9,1nsrn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,be291478-7f8a-466a-9ebf-ba6538e78fa6,1o,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,e5c1c510-53ec-429d-9faf-5e2d386a0446,1nn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,9fe8f3e4-550c-4b2f-9488-43ac69604f1f,1oo,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,3cfa0acc-e50e-4a65-ba5a-e48bc2499f10,1nrn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,439c7c7e-8ef9-4420-9e74-6836564fa500,1toos,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,950f4597-01b2-4f4a-8c86-511af773cf94,to,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,42d7100c-f408-4a08-b12d-ca06b801877b,1n,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,b8d95356-cd39-4c40-bd40-1666e5f8a86f,1qn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,f225deba-4b9c-4c94-8c26-52ffa82e49ff,2qqtrn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,beb480d3-7a51-45ff-81fc-8c018e66a46b,2ornn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,4bae0828-2592-4343-96dc-c5502a535463,1nn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,183856d4-6f8c-451c-9c13-089c3b9547fa,1ornn,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,59ace32c-c04b-4289-b31c-8ed67ac4fd0e,1ns,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,9d19eac8-1efc-46ea-b466-eadd539996b2,2oton,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,35996aa5-39da-46b7-88f6-6f1923bd2dc6,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,3efb2448-e752-4091-bc7c-794f60c41e47,1tnrn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,370a58b7-61f1-47c2-81b5-5d3f6c4fe5a8,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,81842b31-10e6-492c-901f-49ba14ecf0cd,1nn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,5c7a7136-9990-4b70-80c9-f57fdcde9b33,1na,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,6b650db2-1fa9-4f02-9e9c-8f708cbc673e,1oon,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,6c051e06-6c47-4e8a-8f96-b30e9688ec8b,1oo,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,68d13a5c-e8dc-4f3a-afd1-f6767ccab7c9,1porn,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,27a40915-7bf5-4b29-82f8-58b839ddc1df,1nntrn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,a4590b10-086a-4e77-b7f7-f06686f99379,3tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,a7f9962f-008b-4ba8-b18d-827f99c1206b,1o,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,4e6dbbb0-60e9-4fa3-8821-a730c728ef87,1nrn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,0fa15111-1536-42b8-9621-167bd5320fa9,1ooo,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,43b44e99-d0df-4c2d-ae39-57c03c99a9b5,1n,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,a97cbd22-b475-4428-b27c-859f706265d8,1n,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,292b0677-aecf-4ac3-a279-fa40f18ddcd3,1nq,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,6ab194c8-c829-450e-a67f-e97c513b5cd3,1n,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,1df2179b-8874-402d-9917-13acf0930768,1nn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,5fa5e62f-104b-4473-998d-2ebfef644c9d,1n,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,7b9f3df3-ffad-4284-b431-4a6f1a543e31,1on,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,fe232122-71fb-4500-bd29-ed45f3e2ce39,1aorn,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,d772ca31-85cc-4ad3-9912-558021406f5b,1ornrn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,acd2ec1b-020c-4a7b-b3b4-c8594f7eb0de,1o,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,bf4e96eb-814b-4d78-ac1a-ebc33343fcb8,1ooarn,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,bd63b6e6-777c-4583-9f22-f4838d680e68,1nn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,9775a3f3-42bb-4fad-b570-7e04ee554bdf,1oooon,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,96ee464e-d385-45d3-a2a2-d03b8e02eea0,2tns,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,850d8325-64b3-44c7-9ab8-c6b88db204e6,1nn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,90ce24f9-f16f-47f7-abd5-1ee41d7229f0,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,6db4e2b0-9862-4561-bec9-ddc9c70b58a3,1nn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,76c0bfb9-b914-4d4e-aeee-2805c5461caa,1n,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,5acca48f-57f8-43de-8d0e-5e80a697f5f0,1otoo,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,56f5792c-39d1-4012-aeba-d277a8429fb0,2qtrn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,0d9cfb7d-da2d-4d2c-a22f-3d8d2f76bf5e,3tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,fbd88293-b4ad-4fbc-beb2-115927bc0745,2to,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,9957b2f9-4f5c-427e-9ee3-9d2ea345b3dd,1nn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,5b58667a-53de-494a-9788-cd109fd714b5,1on,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,c9c33538-24e5-49bf-bb38-2ca688c29cbd,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,c5234cf7-8c07-44bd-bb4c-31ce63f22d9c,3tnns,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,6295c1aa-0bc6-4644-b9dd-686454b0b7a5,2qtrnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,f3c64b5e-2f26-435b-8ab6-c55db16c8f27,1aorn,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,3182738d-00ff-43ea-98b1-b54e20a36f31,3qtrnsrn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,08ead5fe-a6b8-4ed0-95ac-97e936327bcc,2to,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,d0198b6f-54ea-46d1-97f3-6140f435e586,1n,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,2eef1d30-c771-4a65-8876-d33d0fdd5342,1nrn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,3dd74c79-e143-4ff3-b62f-3c2a05e2ed23,1qto,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,4be738ab-7604-449d-9c37-09e7258a102d,1n,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,fe971f2b-c045-4eb2-9eee-a75ba5040c89,1n,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,1a852478-4628-4058-a467-f28c26e7d254,1pos,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,d327d3dc-cb6b-4538-a0d2-a914c2b63bf6,1nn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,a4aac497-ac7a-48a9-a399-d60142c41ba0,2trnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,31782fc4-c02d-4752-b17b-aab7a733f8e5,1n,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,d6724435-6ec0-417a-8640-1c4d66a3d819,1nn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,0f5d9a58-d772-42ea-a6e4-5f49dc300640,1n,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,5dc5b3c9-0c6c-43a4-af8b-94c983e0ab14,1on,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,6fa57b90-2a29-4779-a3be-0d6698735c86,1qoorn,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,548d2e2c-6a16-4c9f-a275-97897d945071,2tn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,167c759f-ced8-4021-b0da-dcf1dc5686a4,1ooo,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,8ece18f8-8825-4ce6-b7a6-41c6a8c53ea2,3porn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,9e73d642-1148-42ba-a339-098de4acec78,2tnno,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,4fc30fd1-30e6-4269-99c9-be2569db5031,1nn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,820a3344-a87e-4276-a961-fb257375dfba,1qns,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,fa355606-bba5-43fa-8652-a0bf489f2dd6,1oo,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,0b770580-d972-43af-8b89-646d62af472f,1nn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,25d44a80-44e1-46b2-8a73-db26447036a1,1on,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,7f5ef4f9-34fa-4970-b8ca-47e066629d6a,1n,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,8d6d4ac7-f863-45d4-9490-1e7556291e33,1nrn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,7d626896-121a-415d-8b5d-8270176fa39a,2tno,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,79b80115-4be1-46e8-82c2-7573e050004a,1ton,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,36842619-a479-46ca-a61d-ec5cbb054d43,2nrn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,15bd60ce-10ca-41c1-8466-090a99384d3d,1n,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,9506ff87-d492-43da-94a0-a6b507fa33dc,2tnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,0d9dd162-1521-4d11-94cc-0246f6e6e6b2,1oso,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,63514299-55e9-43d3-9ddc-ffebb70d100e,1n,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,b1450d74-bc23-4e6b-b1bc-d9e42c3e633e,1o,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,f2fe2e5b-e43e-463a-a409-5dab97c7fa55,1nn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,3fa64bcb-16da-4d20-9838-03edc0fec72d,1nns,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,1ac796f9-96bb-41b8-9d06-2828f7b4cfff,3trno,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,88ea52f9-c7d2-4c17-999e-36f47a548d7b,1n,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,a7fa9769-90aa-4f28-9e16-e1a6016f4546,1nrn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,edf218ba-15b6-4066-9b13-e8ed061103df,1n,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,dcea2384-9fcd-4f1a-8983-cb41c6fdcc27,1on,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,11d8ca0e-662e-40dc-b81a-3cd18c075188,1ooos,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,cece6ffe-6765-441b-a46f-ae86f185cf4e,1qrn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,93582616-c400-429c-8ca4-c2327b877ea8,1nn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,0acd41b2-4219-4fa8-9c81-f366c04815f5,1nn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,c1caf3f1-2c8e-4c09-bc09-8aff1fcf88a1,1n,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,5b84e147-d059-4769-ad2a-6d3a9e2abd71,2to,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,8f555b6e-f88f-45fb-99c8-aac6a5fbd1ae,1nn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,bd8c88c8-6c4c-4292-9ced-85dd097719ba,1otrn,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,74ecc3ae-6988-4c4d-8185-1e08686d25f1,1onn,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,2ac32061-8511-4e12-b459-08249f83ec23,1n,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,1c190ff4-1f51-42d5-8e62-837df95bbcef,1n,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,f9079df8-6b55-41ec-bc61-2bc8529bcba9,1nn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,aac6292d-7707-4d88-a654-3387572610dc,1oo,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,b6984242-e9fb-4126-ac93-65328a2a28a7,1nn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,3e388327-04a8-49bb-91b8-7adf0e66c17e,1nn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,0001b208-1ba6-45d1-b257-0728e9fe7b6c,3tarnn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,43b65057-db34-41b9-aef3-b5b8d44afe82,1qs,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,fa277bff-000b-4ce6-8764-534d3456a97e,1oos,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,40cc696d-93eb-4f47-a16c-bc5313876268,1n,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,0918fe8c-01d8-4087-bc66-313e22465840,1po,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,c4329327-2ea9-43f4-8540-00f03eb76dcc,1nn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,c759c0d3-2afb-4ef6-b64c-5f6eba769f7d,1oo,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,ce725848-4d86-4adf-ad89-8e855ab297fd,1nn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,e83c2ea8-fa08-453e-8b65-3929b06a6bf5,3topn,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,6413a1d9-c5b6-4fc3-b1ae-d605e6213259,1n,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,9638beeb-5d62-4f2e-bed2-e9e4882f7d4b,1nn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
MSMARCO,ef094a7a-be8f-414b-956d-cba452fdfa2f,1oo,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,947fc7ab-2a61-4c1b-b371-68e915b98bd4,1nosrn,1,28.044956631510367,94.66666666666667,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
MSMARCO,c0db13ac-7f4d-48cc-8aa3-e4cbfa667b76,1nn,0,71.95504336848964,98.76474204907495,"(0.6196078431372549, 0.00392156862745098, 0.25882352941176473, 1.0)"
